cid,text,time,author,channelId,videoId
Ugxx-Lp4D_3CSNku42V4AaABAg,You guys deserve more subs! Very informative! Now this is what you call “useful v-log”,1 month ago (edited),@chaoreas2064,UC2rYe4yCxYPLVHXpGAmqSMA,4GKwxnk0E4s
UgwcgYJiSy1fNt84QDF4AaABAg,The best travel vloggers! I always look forward to watch your videos!,4 months ago,@EliorasunPLAYZ,UCsX5KRSsLK_jMt7AewDbZCw,4GKwxnk0E4s
UgyLa2zh1MKjn3uXw_N4AaABAg,i love how straightforward this is!,2 months ago,@nicolesarmiento3294,UCshIZCKF-pEblB-KOKwsO5A,4GKwxnk0E4s
UgzUTGl6AdMCMjTa-KB4AaABAg,Great video! Heading there in May! 🙌🏼,2 weeks ago,@AMoProDuCTioNZ,UCEeggV0twzivgfhnB_y3srA,4GKwxnk0E4s
UgxBSd4QTIeiYKbaT3l4AaABAg,Very informative! Thank you so much!,3 weeks ago,@blitzjasmin3438,UCNsJ52XQOSW3INiKNFGQ1KA,4GKwxnk0E4s
UgxgG8EJKciBNC-of-l4AaABAg,Very detailed and doesn’t feel rushed. Thanks for this!,1 month ago,@ctantian,UCFiSzlQvHI01GzcZR0AhnBA,4GKwxnk0E4s
UgweGeSPXOd4o-7CThl4AaABAg.ACy4znBirliACzVr9u1VYX,Aww happy you liked it! 😊 Thank you for watching! 💛 - Aileen,2 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugw15_bDmk6iQahTM0F4AaABAg.AFESdX2m2J4AFEw7O-m4N4,Glad you found it helpful! 😍 Thank you for watching! 💛 - Aileen,3 weeks ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugz4YN1wc37r65xcacV4AaABAg.AG8aZ8qrFGQAGFr9qnlI9c,Yayyy! Happy you liked it! 😍 Thank you for watching! 💛 - Aileen,2 days ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgxaHW_7ZJ0Ofa-HGvF4AaABAg.AEawku13F6GAEeJwgpjRw4,Yayy hope you have a great trip to Korea! ✈️ Thank you for watching! 💛 - Aileen,1 month ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugy3MO39evBbw-gromN4AaABAg.ADx_53eyo7WADznT85_UZB,Yayy we’re so happy you enjoyed it! 😍 Thank you for watching! 💛 - Aileen,1 month ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgzaRud2Cu5JJd9toR54AaABAg.ABOz2Fq4hseABnZLiX-5oc,Twice! Twice! Twice! Hahah yayy thank you for watching! 💛 - Aileen,3 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgzooQCsV0pRyxX9ZQ94AaABAg.AFgpEQJavTtAFh96N6FSlS,Yaaayyy happy you liked it! 😍🥰 Thank you for watching! 💛 - Aileen,2 weeks ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgyosROpWukw4X8zlsZ4AaABAg.AFQPGEB2RGUAFU2wI7XY5l,Yayy! Happy you liked it! Get back to Korea soon 😍 Thank you for watching! 💛 - Aileen,3 weeks ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugy90pcw0KM_BEjhEbB4AaABAg.ABuw_zge2hAAC-WZzA_l7R,"This means alot. We put alot of effort into this, happy you noticed 🥹 thank you for watching! -- Angelica",3 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgzJ0_HAe-KIOjzrirB4AaABAg.AC6ryfALv7xACLAPdQ-fOB,"Aww, I'm so happy to hear that! Have an amazing family trip to Seoul!  💛 - Aileen",3 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgwQBh_fLLQaCwbUzZd4AaABAg.AEZPHXoVZZgAEeJFWUimDQ,Aaaww thank you so much! 🥰 We really appreciate it! Thank you for watching! 💛 - Aileen,1 month ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugzc9VzVjWiO1N-ayxJ4AaABAg.ABOhhUPUN8YABnYbYpe4ix,Enjoy your trip! So excited for you! Thank you for watching! 💛 - Aileen,3 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgxEBRiZ1oiaTtOndRp4AaABAg.ADoHb6z_lzTADtH6gPrOWf,Yayyy so glad you enjoyed it! 😊 Thank you for watching! 💛 - Aileen,2 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
Ugxx-Lp4D_3CSNku42V4AaABAg.AE9ZqZUn5C_AEDj0uHSt2q,Aaww thank you so much! 🙏 We appreciate it! 💛 - Aileen,1 month ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgwcgYJiSy1fNt84QDF4AaABAg.ABLdFRHWBMVABk0V1eEgqv,Ahihi thank you so much! Mwaaa 🥰💛 - Aileen,3 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgyLa2zh1MKjn3uXw_N4AaABAg.ADdkzrKbWXdADgN3cLikpd,Happy you liked it! Thank you for watching! 💛 - Aileen,2 months ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgzUTGl6AdMCMjTa-KB4AaABAg.AFam1tv59gIAFdFWohqNLt,Glad you enjoyed! Have a great trip 😍 Thank you for watching! 💛 - Aileen,2 weeks ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgxBSd4QTIeiYKbaT3l4AaABAg.AFT_z8sAY16AFU3wOpPAsO,Happy you found it helpful! Enjoy your trip to Korea! 🇰🇷 Thank you for watching! 💛 - Aileen,3 weeks ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgxgG8EJKciBNC-of-l4AaABAg.AExRb-37uLiAF-xmxdthzW,Happy you liked it! 😊 Thank you for watching! 💛 - Aileen,1 month ago,@AngelicaandAileenWanders,UCPPfk_xU1vhNvecfW1gXUNg,4GKwxnk0E4s
UgxauJbQDyierImU0ZV4AaABAg,Im from El Salvador and can't wait to visit South Korea very very soon! 🇸🇻👋🇰🇷,1 month ago,@SC-gh6gd,UChJJ2mldFr9cjzg7AwP4hTQ,4GKwxnk0E4s
Ugzl-7iHPgwBK6B_3rF4AaABAg,"Amazing the video, thank you for not presenting yourself but the places that you visit. Love to see a non narcissistic video like yours.",3 weeks ago,@icq3000,UCI6cIkPp1J-BGlf87pQPpuQ,4GKwxnk0E4s
UgxXkXORHj4fOQgklTN4AaABAg,My favorite vloggers omg 🥺💕,4 months ago,@AngelicaFlores-m3s,UCzNDgDw4MSAiTEHsHvoOrwQ,4GKwxnk0E4s
UgzrDcHfs-tQSCQp1Fl4AaABAg,I miss Korea 😍 Can't wait to go back soon!,4 months ago,@a.g.d.5343,UCKR0ZQlGaybblyu_nDbr3jQ,4GKwxnk0E4s
UgwZJaw-C_KBWxYU9SF4AaABAg,A very informative travel guide! Thank you very much :) Subscribed!,2 months ago,@kevinreodica3523,UC--Il0EjWnTYuesvKqaQZsw,4GKwxnk0E4s
Ugxcc6o41J7MqQoyt9F4AaABAg,I just came across your channel and I loved everything about it! I've just suscribed. Although this year will be my 2nd trip to Korea (last year I went to get corrective eye vision surgery only to find out I was not a good candidate) I didn't really get to see much of Korea. This time I'm going with a friend who's super excited to be going. I will use all of these tips and watch your other vlog on what to eat while I'm there. Thanks again 🙏🏼,2 months ago,@dmoral465,UCmTv0RmAbw7YO7MnwYqsfvw,4GKwxnk0E4s
Ugzx84FbfhKeL_W2SNl4AaABAg,This is super professional work. It's really all what I needed to travel to S.K . A new subscriber here 😊.,2 months ago,@user-FM1,UC2yfFH8UFRWwsJor6l8Wqpg,4GKwxnk0E4s
UgxEeCB2Gbx53WdQxmd4AaABAg,Sobrang detailed in a short video. Thank you so much! 💋,4 months ago,@mariii042,UCT2pIPPRAW9U6ONfFjppV2Q,4GKwxnk0E4s
UgzS4QNQvHibRbmJnAZ4AaABAg,This is the best 👏 What a great guide for first timers!,4 months ago,@Followyoutothemoon,UCyW559rxDOPGrWmBRls6aKA,4GKwxnk0E4s
UgzSztDjZGlVTWkmaYF4AaABAg,"The best and most informative, INDEED 😊✨",3 months ago,@AngelicafromPH,UCIS4MdnKsIo9OsNhP-VCq3A,4GKwxnk0E4s
UgzaF3ekH-pV-Po-lFJ4AaABAg,I love this so much!!! So helpful !! Please make one for Japan ❤,2 months ago,@flowersonChristine,UCq5155THvwi3U0OZzEg38Og,4GKwxnk0E4s
UgwPXHEOhAxbUNQRh8F4AaABAg,This has got to be the most detailed and thorough travel guide I’ve ever watched! You ladies did an amazing job!!! My husband and I are planning our first trip to S. Korea and then head on over to Vietnam. Which month is better to travel? We’re debating on either August or September?,1 month ago,@lvuong0712,UClS0nUFL8o2z50tnK2muLSA,4GKwxnk0E4s
UgwxOxOnh6j2uCZGTht4AaABAg,"You deserve more followers. Everything you share in your vlogs is so informative, especially for people like me who love to travel on a budget. To thank you for that, I don't skip the ads. 😊",4 months ago,@maybudgetarian,UCBXrDTse2J_Ho26Z61XMZbQ,4GKwxnk0E4s
Ugy_VX46AjrdfFE4WDx4AaABAg,definitely one of the  best travel videos I've ever seen 💛 Hoping you make one for Japan po.,4 months ago,@ariia4004,UC83R7z6gj2kpx77WoBP51-g,4GKwxnk0E4s
UgzK-z1cnMO8yxkP4Th4AaABAg,Best travel Vlog I seen for Korea. I saved it for future reference. Great Job!,4 months ago,@samquinn6427,UC1NUBfLCjP-9hTPKYGXbu5A,4GKwxnk0E4s
Ugw2OhWWEOHLQquucbZ4AaABAg,Ang galing! Epic video and on point information. Cheers!,4 months ago,@johanamanalang,UCfPudsIUTUmAsFWl-zlToOg,4GKwxnk0E4s
Ugy5aMMODvwVk5ysla94AaABAg,"Salamat po this is noted!!!this is very helpful guide and im going there on mid march and april 
Im watching this from Belgium 🇧🇪 😊",2 months ago,@belindatibe7958,UCW2JvPzu21K_OHLH9ftkk_w,4GKwxnk0E4s
UgwIix8uYJZtMH65a2J4AaABAg,The Best Guidance! Thank you for this,3 months ago,@thedinoriders,UCZsDxS7thbT84a38O-mvs9Q,4GKwxnk0E4s
UgwkYRL5Y1Lc66_qEnl4AaABAg,Wow this is such a beautiful video ❤ Love it 🎉,2 months ago,@Tale_of_two_continents,UCugm-8pqJNW7uoCx7ydZ1PQ,4GKwxnk0E4s
UgypSdWrz5GJQz9kST94AaABAg,This is for meeeee. Will go to Korea this weekend! thank you for this!!,4 months ago,@jaja_ss4266,UCMN_ekQ6cSblX5LelO_rtJw,4GKwxnk0E4s
